file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R,phones_per_second,snr,weighting
8555-284447-0016,8555,2.11,0.45,30.136793,42.320816,TRUE,TRUE,FALSE,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.024096385542169,12.184023,3
7021-79730-0009,7021,12.585,1.9650000000000032,24.868553,59.38461,FALSE,TRUE,FALSE,7,14,0,0,0,0,0,0,2,0,0,5,1,0,2,1,1,2,0,0,6,0,1,0,0,0,0,116,1,3,0,0,11,2,1,0,1,0,0,0,2,0,0,0,0,15,0,0,10.922787193973637,34.516057000000004,14
2961-961-0012,2961,13.015,2.5650000000000004,20.045906,52.996136,FALSE,TRUE,FALSE,4,11,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,4,0,2,3,0,0,1,0,0,0,120,0,2,0,0,8,0,0,0,2,0,0,0,0,0,0,0,1,12,0,0,11.483253588516748,32.950230000000005,9.5
908-157963-0000,908,12.62,2.229999999999997,41.62362,62.599144,FALSE,TRUE,FALSE,5,18,0,1,0,0,0,0,0,0,0,4,0,2,4,4,0,1,0,3,2,0,1,1,0,0,0,107,0,7,0,0,6,1,0,0,3,0,0,0,0,1,1,0,0,11,0,0,10.298363811357072,20.975524,14
61-70970-0024,61,7.235,0.7849999999999999,47.657963,59.93224,FALSE,TRUE,FALSE,5,8,1,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,1,4,0,0,1,0,0,0,95,0,2,0,1,3,0,0,0,1,0,0,0,1,1,0,2,2,10,0,0,14.728682170542635,12.274276999999998,9
1995-1837-0014,1995,12.46,1.8100000000000016,34.83922,56.402164,FALSE,TRUE,FALSE,5,27,0,1,0,0,0,0,2,1,1,0,0,1,6,1,1,3,0,7,3,0,0,5,0,0,0,126,0,5,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,16,0,0,11.83098591549296,21.562944,18.5
4077-13751-0009,4077,12.15,2.6500000000000017,46.989456,64.185326,FALSE,TRUE,FALSE,3,23,0,0,0,0,0,0,1,0,0,2,0,1,5,2,1,2,0,6,3,0,0,3,0,0,0,118,0,3,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,9,1,0,12.42105263157895,17.195870000000006,14.5
5105-28233-0005,5105,11.39,1.970000000000001,43.931004,56.673798,FALSE,TRUE,FALSE,11,13,0,0,0,1,2,0,6,0,0,2,0,2,3,0,0,2,0,2,3,0,0,1,2,0,0,121,0,4,0,0,5,0,0,0,1,0,0,0,0,0,1,1,2,17,0,0,12.845010615711253,12.742793999999996,17.5
61-70968-0047,61,4.775,0.5450000000000004,45.181454,61.0236,FALSE,TRUE,FALSE,3,11,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,4,0,1,2,0,0,2,0,0,0,60,0,4,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,6,0,0,14.184397163120567,15.842146,8.5
3729-6852-0023,3729,8.185,1.1750000000000007,30.227444,55.30517,FALSE,TRUE,FALSE,5,16,0,1,0,0,0,0,1,0,0,3,0,0,1,1,0,6,0,2,4,0,0,2,0,0,1,99,0,4,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,8,0,0,14.122681883024251,25.077726,13
7021-79759-0004,7021,24.47,4.580002000000001,17.0672,57.317497,FALSE,TRUE,FALSE,13,29,0,1,0,0,0,0,6,2,0,4,1,2,4,6,1,1,0,4,6,0,0,4,0,0,0,219,0,9,0,0,21,0,1,0,0,0,0,0,1,1,0,4,0,27,2,0,11.010559176526815,40.250297,27.5
4446-2273-0024,4446,4.825,0.8350000000000001,30.931404,64.01905,FALSE,TRUE,FALSE,4,14,0,0,0,0,0,0,0,0,0,4,0,2,4,1,0,1,0,2,1,0,1,2,0,0,0,58,0,1,0,2,3,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,14.536340852130325,33.08764599999999,11
6930-76324-0015,6930,12.405,1.755000000000003,41.074135,65.44173,FALSE,TRUE,FALSE,4,18,0,0,0,0,0,0,3,0,0,1,1,1,2,2,1,2,0,3,4,0,0,2,1,0,0,120,0,6,0,0,10,2,0,0,0,0,0,0,1,0,0,0,0,13,0,0,11.26760563380282,24.36759500000001,13
3570-5694-0003,3570,19.025,2.2549970000000004,-36.26851,54.612972,FALSE,TRUE,FALSE,11,32,0,1,0,0,0,0,6,0,0,4,0,1,8,5,2,4,0,4,4,0,0,4,0,0,0,214,0,7,0,1,11,0,0,0,2,0,0,0,1,2,0,3,4,24,0,0,12.760880245519337,90.881482,27
